date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:30:42	43796/43796	---M--	200	added ('OK')	font/woff	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-100.woff	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-100.woff	(from http://4writers.net/files/style.min.css?1613129287)
17:30:43	143258/143258	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Jan%202018%2010:30:38%20GMT	http://4writers.net/files/fonts/material-icons/MaterialIcons-Regular.eot	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/material-icons/MaterialIcons-Regular.eot	(from http://4writers.net/files/style.min.css?1613129287)
17:30:51	128180/128180	---M--	200	added ('OK')	font/ttf	date:Thu,%2011%20Jan%202018%2010:30:38%20GMT	http://4writers.net/files/fonts/material-icons/MaterialIcons-Regular.ttf	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/material-icons/MaterialIcons-Regular.ttf	(from http://4writers.net/files/style.min.css?1613129287)
17:30:53	129100/129100	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-100.eot	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-100.eot	(from http://4writers.net/files/style.min.css?1613129287)
17:31:01	45784/45784	---M--	200	added ('OK')	font/woff	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-100italic.woff	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-100italic.woff	(from http://4writers.net/files/style.min.css?1613129287)
17:31:03	129100/129100	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-100.eot?	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-100d41d.eot	(from http://4writers.net/files/style.min.css?1613129287)
17:31:03	128888/128888	---M--	200	added ('OK')	font/ttf	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-100.ttf	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-100.ttf	(from http://4writers.net/files/style.min.css?1613129287)
17:31:12	134222/134222	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-100italic.eot	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-100italic.eot	(from http://4writers.net/files/style.min.css?1613129287)
17:31:22	134222/134222	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-100italic.eot?	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-100italicd41d.eot	(from http://4writers.net/files/style.min.css?1613129287)
17:31:25	134000/134000	---M--	200	added ('OK')	font/ttf	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-100italic.ttf	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-100italic.ttf	(from http://4writers.net/files/style.min.css?1613129287)
17:31:25	129488/129488	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-300.eot	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-300.eot	(from http://4writers.net/files/style.min.css?1613129287)
17:31:33	129276/129276	---M--	200	added ('OK')	font/ttf	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-300.ttf	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-300.ttf	(from http://4writers.net/files/style.min.css?1613129287)
17:31:43	129488/129488	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2019:15:55%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-300.eot?	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-300d41d.eot	(from http://4writers.net/files/style.min.css?1613129287)
17:31:46	134738/134738	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2019:15:54%20GMT	http://4writers.net/files/fonts/museo-sans/museosans-300italic.eot	C:/My%20Web%20Sites/4writers/4writers.net/files/fonts/museo-sans/museosans-300italic.eot	(from http://4writers.net/files/style.min.css?1613129287)
